config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|always|p80x0|off|vt15,4528,0.09060171441908182,0.09215293353222957,0.10398976737698341,0.8861730904556889,0.24722348234018954,0.36647697686909125,-0.03174405521407715,0.028215243482907344,0.5295936395759717
cc|always|p80x0|off|vt20,4528,0.11626104355115685,0.11933311984614947,0.13653323104314,0.8740225286871307,0.31990417819650074,0.3634245860951014,-0.04098592376088535,0.036641320047139464,0.5289310954063604
cc|always|p80x0|qqq200|off,4528,0.1311489755819728,0.14440921661811348,0.20560882423750018,0.7023493138179001,0.5555726621295551,0.23606088730008443,-0.0857552731434389,0.11567551230748535,0.3822879858657244
cc|always|p80x0|qqq200|vt15,4528,0.06793576933562107,0.0692723228455745,0.0840587384405687,0.8240942480305185,0.18458614690364672,0.3680437046615599,-0.03174405521407715,0.028215243482907344,0.38626325088339225
cc|always|p80x0|qqq200|vt20,4528,0.0867865640699308,0.08924554813737959,0.10953628751163814,0.8147578319914971,0.23935403961382384,0.3625865860043686,-0.04098592376088535,0.0297321664724132,0.38560070671378094
cc|always|p80x50|off|off,4528,0.18295015327361686,0.22196237946493297,0.32919456816084475,0.6742589366070036,0.7038929134852554,0.2599119124068993,-0.10366776079193847,0.1785319137383454,0.5342314487632509
cc|always|p80x50|off|vt15,4528,0.08918085983001567,0.09088920202024947,0.10437746897433706,0.8707741518679295,0.24722348234018954,0.3607297291739431,-0.03174405521407715,0.028215243482907344,0.5399734982332155
cc|always|p80x50|off|vt20,4528,0.11430263370177696,0.11764814449684272,0.13705798924034063,0.8583822449820024,0.31990417819650074,0.35730272216565645,-0.04098592376088535,0.036641320047139464,0.5393109540636042
cc|always|p80x50|qqq200|off,4528,0.1265824575755221,0.14041389301470936,0.20586114145230067,0.6820806103770883,0.5555726621295551,0.22784140798130936,-0.0857552731434389,0.11567551230748535,0.3833922261484099
cc|always|p80x50|qqq200|vt15,4528,0.06674707941867175,0.0681621989079444,0.08410472244964115,0.8104443712867305,0.18458614690364672,0.3616039477410701,-0.03174405521407715,0.028215243482907344,0.3873674911660777
cc|always|p80x50|qqq200|vt20,4528,0.0851722423531216,0.08776538288720609,0.10959885448468584,0.8007874105971562,0.23935403961382384,0.3558420927030909,-0.04098592376088535,0.0297321664724132,0.38670494699646646
cc|tsmom252|none|off|off,4528,0.11896593538137146,0.13069631373476256,0.19120737456777553,0.6835317624657612,0.5283652010751185,0.2251585364427849,-0.07774564525453193,0.11316564415679839,0.5183303886925795
cc|tsmom252|none|off|vt15,4528,0.0640201019249882,0.06480811349522689,0.07407929694881316,0.8748478477057846,0.1697598749820317,0.3771215190383736,-0.03031697781689035,0.028215243482907344,0.517226148409894
cc|tsmom252|none|off|vt20,4528,0.08198023437679436,0.08345146775721098,0.09634231756396695,0.8661974287861922,0.22080035073476245,0.37128670359438665,-0.03908315389796961,0.0297321664724132,0.5161219081272085
cc|tsmom252|none|qqq200|off,4528,0.10631330340182843,0.11460868679611928,0.1646750777115697,0.6959686212922742,0.3610269600270307,0.2944746935072898,-0.07774564525453193,0.11316564415679839,0.3825088339222615
cc|tsmom252|none|qqq200|vt15,4528,0.05521956812978823,0.05609632411094237,0.06839932248073083,0.8201298211213363,0.1423925062438096,0.3877982738448278,-0.03031697781689035,0.028215243482907344,0.3820671378091873
cc|tsmom252|none|qqq200|vt20,4528,0.07058069311424853,0.07214102899337514,0.08859936887839841,0.8142386329228581,0.18530677903093706,0.3808856507212024,-0.03908315389796961,0.0297321664724132,0.38096289752650175
cc|tsmom252|p70x0|off|off,4528,0.12023010438356718,0.13107069424584472,0.1872025457017399,0.7001544437043761,0.525088814517419,0.2289709874967804,-0.07774564525453193,0.11316564415679839,0.5037544169611308
