config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|always|p70x50|qqq200|off,2169,0.3239564206344314,0.30665383856935546,0.2272262970364271,1.3495525939068362,0.2624106448897615,1.2345399355674966,-0.07389188213878978,0.07373596765904628,0.4633471645919779
cc|always|p70x50|qqq200|vt15,2169,0.13366839255945462,0.1296962899323055,0.09168868107313621,1.4145289081959005,0.11013002424696261,1.2137325263790741,-0.02579786194582298,0.028416460951019455,0.4624250806823421
cc|always|p70x50|qqq200|vt20,2169,0.17585951139811695,0.16936189479339173,0.12085045120642285,1.4014171490688703,0.14855769964383903,1.1837791768432933,-0.03439714926109731,0.03682539280177469,0.46288612263716
cc|always|p80x0|off|off,2169,0.31290107027057146,0.3102495516579111,0.2747746307956299,1.1291055173454734,0.5250550449019329,0.5959395558784004,-0.0828517934359014,0.07373596765904628,0.5177501152604888
cc|always|p80x0|off|vt15,2169,0.13284559385395034,0.13036656424817666,0.10581342357447412,1.2320418321633968,0.23273673516077675,0.5707977030879089,-0.027166226485939665,0.028416460951019455,0.5172890733056709
cc|always|p80x0|off|vt20,2169,0.1738666089461267,0.17014404081806503,0.13983637242127991,1.2167366606556291,0.2994092672547234,0.5806988225191078,-0.03615456750105364,0.03682539280177469,0.5177501152604888
cc|always|p80x0|qqq200|off,2169,0.32892998563696674,0.3121724630426634,0.23486277361074526,1.3291696178298948,0.2734167419947173,1.2030352758841738,-0.07389188213878978,0.07373596765904628,0.4472106961733518
cc|always|p80x0|qqq200|vt15,2169,0.13600710196016852,0.13194673355397643,0.0937237839949057,1.4078255052223276,0.11437390135957826,1.1891445543383012,-0.02579786194582298,0.028416460951019455,0.4467496542185339
cc|always|p80x0|qqq200|vt20,2169,0.17899567405720185,0.17236248628895304,0.12359503044349143,1.394574568819403,0.1539728578548586,1.1625144622952368,-0.03439714926109731,0.03682539280177469,0.4472106961733518
cc|always|p80x50|off|off,2169,0.35965342732200933,0.34866816881442253,0.28686280453382523,1.2154526948205637,0.48463521982619595,0.7421116184065024,-0.0828517934359014,0.08299760813489615,0.5652374366067312
cc|always|p80x50|off|vt15,2169,0.1415077244608567,0.13815735983805932,0.10740457405141388,1.2863265932410317,0.2158803412456245,0.6554914803467534,-0.027166226485939665,0.028416460951019455,0.5638543107422775
cc|always|p80x50|off|vt20,2169,0.18575821251291158,0.18053176827124193,0.14197762752622264,1.2715508169616265,0.2789877960012165,0.665829169502818,-0.03615456750105364,0.03682539280177469,0.5643153526970954
cc|always|p80x50|qqq200|off,2169,0.3310087085354263,0.3143812824523134,0.23757974569079543,1.3232663480559215,0.2734167419947173,1.2106380396479952,-0.07389188213878978,0.07373596765904628,0.4633471645919779
cc|always|p80x50|qqq200|vt15,2169,0.13654360146637012,0.13245935601696288,0.09415143836776006,1.4068755434151758,0.11437390135957826,1.1938353054609276,-0.02579786194582298,0.028416460951019455,0.4624250806823421
cc|always|p80x50|qqq200|vt20,2169,0.1797168864235894,0.17304598290626827,0.12417160559301886,1.3936034899430922,0.1539728578548586,1.1671984850277848,-0.03439714926109731,0.03682539280177469,0.46288612263716
cc|tsmom252|none|off|off,2169,0.29234693754178975,0.28545885798195486,0.23971150978451616,1.1908433526557083,0.3219830070072497,0.9079576598127967,-0.12530692996317808,0.06605466535416549,0.549562010142923
cc|tsmom252|none|off|vt15,2169,0.1172268878662941,0.11483642549649338,0.08898621602908519,1.29049678277093,0.10637406546917871,1.1020250786622414,-0.02579786194582298,0.026392587266327292,0.5486399262332873
cc|tsmom252|none|off|vt20,2169,0.15335502918322286,0.14960933259038206,0.11734873356798906,1.2749122043460486,0.1399246251453613,1.0959831339473614,-0.03439714926109731,0.03412689455551847,0.5500230520977409
cc|tsmom252|none|qqq200|off,2169,0.28144344975673796,0.27136471734278506,0.2153975457012646,1.2598319839685708,0.2305304987689023,1.2208512594200123,-0.0735466380958506,0.06111046987003377,0.46150299677270634
cc|tsmom252|none|qqq200|vt15,2169,0.1163064268520233,0.11364001449574286,0.08471093469125868,1.3415034896016722,0.08240539510231182,1.4113933524330669,-0.02579786194582298,0.026392587266327292,0.45965882895343474
cc|tsmom252|none|qqq200|vt20,2169,0.15245501167993813,0.14816811857763093,0.1115939903358918,1.3277428124189574,0.10748090951096856,1.4184380498229774,-0.03439714926109731,0.03412689455551847,0.46104195481788846
cc|tsmom252|p70x0|off|off,2169,0.26358087176483447,0.2536754188787483,0.197868674210195,1.2820393116359088,0.21769684399629075,1.210770293800518,-0.06935460058733474,0.06111046987003377,0.43937298294144767
cc|tsmom252|p70x0|off|vt15,2169,0.11074995056487458,0.10840290533136422,0.08177079077435492,1.3256922711008159,0.09100152886785873,1.2170119770810894,-0.02579786194582298,0.026392587266327292,0.43937298294144767
cc|tsmom252|p70x0|off|vt20,2169,0.14476404466110515,0.1410313057035431,0.10761093893573342,1.3105666310352402,0.11855617472347346,1.2210586669041936,-0.03439714926109731,0.03412689455551847,0.4407561088059013
